Livre	Book	Vol	Series	Series CH	Start Page	End page	Region	Type of Place	Place Raw	"Place Raw, Paris, France"	Quartier	Lat	Long	"Lat, Long"	Description	Types Involved	Characters (Full Name)	Characters (CSV)	Shop Name	Store Type	Historical Figures	Date	WikiURL	ImageURL	Typs	Discourse
Le cousin Pons	Po	XVffl	La Comédie Humaine	Scènes de la vie parisienne	176	176	The Richer Bourgeoisie	Square	Place de Ia Concorde	"Place de Ia Concorde, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	In 1860 the heart of Paris will be between the rue de Ia Paix and the place de Ia Concorde							1860				
La fille aux yeux d'or	FYO	XIII	La Comédie Humaine	Scènes de la vie parisienne	364	364	The Richer Bourgeoisie	Square	Place Louis-XV	"Place Louis-XV, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	A genteel lady may walk in the place Louis-XV											
Autre étude de femme	AEF	VII	La Comédie Humaine	Scènes de la vie privée	387	387	The Richer Bourgeoisie	Square	Place Louis-XV	"Place Louis-XV, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	Roguin is seen in the place Louis-XV		Roguin	Roguin								
Histoire de la grandeur et la décadence de César Birotteau	GDCB	XIV	La Comédie Humaine	Scènes de la vie parisienne	61	61	The Richer Bourgeoisie	Square	Place Louis-XV	"Place Louis-XV, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	Victurnien strikes a post in the place Louis-XV		Victurnien	Victurnien								
Le cabinet des antiques	CA	XI	La Comédie Humaine		98	98	The Richer Bourgeoisie	Square	Place Louis-XV	"Place Louis-XV, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	Architecture of the pavffions of Gabriel and Perronnet • in the place Louis-XV											
Les paysans	Pay	XXIII	La Comédie Humaine	Scènes de la vie de campagne	269	269	The Richer Bourgeoisie	Square	Place Louis-XV	"Place Louis-XV, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	Louise de Chaulien likes the aspect of the place Louis-XV		Louise de Chaulien	Louise de Chaulien								
Mémoires de deux jeunes mariées	MDJM	I	La Comédie Humaine	Scènes de la vie privée	172	172	The Richer Bourgeoisie	Square	Place Louis-XV	"Place Louis-XV, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	The annuitant examines the paving and statues of the place Louis-XV											
Physiologie du mariage	PM	XXXII	La Comédie Humaine	Études analytiques	353	353	The Richer Bourgeoisie	Square	The obelisk of Luxor	"The obelisk of Luxor, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	The obelisk of Luxor											
Pierre Grassou	PGr	XVI	La Comédie Humaine	Scènes de la vie parisienne	437	437	The Richer Bourgeoisie	Church	The place Saint-Germain-l’Auxerrois	"The place Saint-Germain-l’Auxerrois, Paris, France"		48.859444	2.340556	"48.859444, 2.340556"	The place Saint-Germain-l’Auxerrois											
Exaltation des ministres et translation de leurs restes dans les caveaux du Panthéon	EM	XXXIX	La Comédie Humaine		428	428	The Richer Bourgeoisie	Square	The place de Ia Conference	"The place de Ia Conference, Paris, France"		48.864904	2.300234	"48.864904, 2.300234"	The place de Ia Conference (Alma)											
Sur Cathérine de Médicis	SCM	XXX	La Comédie Humaine	Études philosophiques	345	345	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"The place Vendôme, the Colonize, and an old soldier (Chabert)"		colonel Chabert	Chabert								
Le colonel Chabert	CC	XII	La Comédie Humaine	Scènes de la vie privée	43	43	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"The place Vendôme, the Colonize, and an old soldier (Chabert)"		colonel Chabert									
Le colonel Chabert	CC	VII	La Comédie Humaine	Scènes de la vie privée	43	43	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Rastignac sees the column of the place Vendôme		Rastignac	Rastignac								
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	515	515	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Birotteau established near the place Vendôme		César Birotteau	Birotteau								
Histoire de la grandeur et la décadence de César Birotteau	GDCB	XIV	La Comédie Humaine	Scènes de la vie parisienne	3	3	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"The place Vendôme will develop, according to Molineux"		Molineux									
Histoire de la grandeur et la décadence de César Birotteau	GDCB	XIV 	La Comédie Humaine	Scènes de la vie parisienne	33	33	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"The place Vendôme will develop, according to Molineux"		Molineux									
Histoire de la grandeur et la décadence de César Birotteau	GDCB	XIV 	La Comédie Humaine	Scènes de la vie parisienne	40	40	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"The place Vendôme will develop, according to Molineux"		Molineux									
Histoire de la grandeur et la décadence de César Birotteau	GDCB	XIV 	La Comédie Humaine	Scènes de la vie parisienne	267	267	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"The place Vendôme will develop, according to Molineux"		Molineux									
Histoire de la grandeur et la décadence de César Birotteau	GDCB	XIV	La Comédie Humaine	Scènes de la vie parisienne	94	94	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Source of fortune in the place Vendôme											
Le contrat de mariage	CM	VII	La Comédie Humaine	Scènes de la vie privée	354	354	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Lucien in the place Vendôme		Lucien	Lucien								
Illusions perdues	IP	XII	La Comédie Humaine	Scènes de la vie de province	346	346	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Corentin in the place Vendôme		Corentin	Corentin								
Splendeurs et misères des courtisanes	SMC	XV	La Comédie Humaine	Scènes de la vie parisienne	315	315	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Majesty of the place Vendôme											
Ferragus	F	XIII	La Comédie Humaine	Scènes de la vie parisienne	14	14	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	The column of the place Vendôme											
Ferragus	F	XIII	La Comédie Humaine	Scènes de la vie parisienne	143	143	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	The column of the place Vendôme											
La muse du département	MD	X	La Comédie Humaine	Scènes de la vie de province	61	61	The Richer Bourgeoisie	Residence	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"Hôtel de Mayence, rue Saint-Honoré, near the place Vendôme"											
La muse du département	MD	X	La Comédie Humaine	Scènes de la vie de province	61	61	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Little notary saluting the column of the place Vendôme											
La Rabouilleuse	R 	IX	La Comédie Humaine	Scènes de la vie de province	273	273	The Richer Bourgeoisie	Square	"Colonne, place Vendôme"	"Colonne, place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Details about the statue of Napoléon on the column		Napoléon	Napoléon								
La Rabouilleuse	R 	IX	La Comédie Humaine	Scènes de la vie de province	273	273	The Richer Bourgeoisie	Square	"Colonne, place Vendôme"	"Colonne, place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Hope for the return of Napoléon expressed		Napoléon	Napoléon								
La Rabouilleuse	R 	IX	La Comédie Humaine	Scènes de la vie de province	285	285	The Richer Bourgeoisie	Square	"Colonne, place Vendôme"	"Colonne, place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Chabert by the column		colonel Chabert	Chabert								Event
Le colonel Chabert	CC	VII	La Comédie Humaine	Scènes de la vie privée	43	43	The Richer Bourgeoisie	Square	"Colonne, place Vendôme"	"Colonne, place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Rastignac sees the column from a distance		Rastignac	Rastignac								
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	515	515	The Richer Bourgeoisie	Square	"Colonne, place Vendôme"	"Colonne, place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	Hugo and his odes to the column (1830)		Hugo	Hugo								
La peau de chagrin	PC 	XXVII	La Comédie Humaine	Études philosophiques	37	37	The Richer Bourgeoisie	Square	"Colonne, place Vendôme"	"Colonne, place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	The colonne											
La Rabouilleuse	R 	IX	La Comédie Humaine	Scènes de la vie de province	332	332	The Richer Bourgeoisie	Palace	place des Victoires	"place des Victoires, Paris, France"		48.865833	2.341111	"48.865833, 2.341111"	"A Ia Longue-Vue, Gonichon, optician, place des Victoires"											
Splendeurs et misères des courtisanes	SMC	XV	La Comédie Humaine	Scènes de la vie parisienne	143	143	The Richer Bourgeoisie	Street	faubourg Saint-Honoré	"faubourg Saint-Honoré, Paris, France"		48.869931	2.318397	"48.869931, 2.318397"	The genteel lady appears near the gardens of the faubourg Saint-Honoré											
Autre étude de femme	AEF	VII	La Comédie Humaine	Scènes de la vie privée	387	387	The Richer Bourgeoisie	Street	quai de l’École	"quai de l’École, Paris, France"		48.85892	2.340281	"48.85892, 2.340281"	Agathe thinks she sees Philippe near the shops of quai de l’École											
La Rabouilleuse	R 	IX	La Comédie Humaine	Scènes de la vie de province	349	349	The Richer Bourgeoisie	Street	quai de l’École	"quai de l’École, Paris, France"		48.85892	2.340281	"48.85892, 2.340281"	Poiret jeune on quai de l’École		Poiret	Poiret								
Les employés	E	XIX	La Comédie Humaine	Scènes de la vie parisienne	115	115	The Richer Bourgeoisie	Street	quai de l’École	"quai de l’École, Paris, France"		48.85892	2.340281	"48.85892, 2.340281"	Poiret jeune on quai de l’École		Poiret									
Les employés	E	XIX	La Comédie Humaine	Scènes de la vie parisienne	115	115	The Richer Bourgeoisie	Street	quai de la Ferraille	"quai de la Ferraille, Paris, France"		48.857903	2.34454	"48.857903, 2.34454"	"Pillerault, ironmonger, of quai de la Ferraille"											
Histoire de la grandeur et la décadence de César Birotteau	GDCB	XIV	La Comédie Humaine	Scènes de la vie parisienne	32	32	The Richer Bourgeoisie	Palace	palais de Louvois	"palais de Louvois, Paris, France"				", "	The palace of Louvois											
Les paysans	Pay	XXIII	La Comédie Humaine	Scènes de la vie de campagne	269	269	The Richer Bourgeoisie	Street	avenue Gabriel	"avenue Gabriel, Paris, France"		48.868244	2.31686	"48.868244, 2.31686"	The Pavilion Perronnet at the entrance to the avenue Gabriel											
Les paysans	Pay	XXIII	La Comédie Humaine	Scènes de la vie de campagne	269	269	The Richer Bourgeoisie	Street	rue Neuve-des-Petits	"rue Neuve-des-Petits, Paris, France"		48.866885	2.336349	"48.866885, 2.336349"	"Lulli’s house, rue Neuve-des-Petits"		Lulli	Lulli								
Sur Cathérine de Médicis	SCM	XXX	La Comédie Humaine	Études philosophiques	287	287	The Richer Bourgeoisie	Residence	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"Bodard de Saint-James possessed the magnificent hôtel of the fermier-général Dangé, place Vendôme, 9"		Bodard de Saint-James::fermier-général Dangé	Bodard								
Splendeurs et misères des courtisanes	SMC		La Comédie Humaine	Scènes de la vie parisienne	345	345	The Richer Bourgeoisie	Residence	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"Bodard de Saint-James possessed the magnificent hôtel of the fermier-général Dangé, place Vendôme, 9"		Bodard de Saint-James::fermier-général Dangé									
			La Comédie Humaine		313	313	The Richer Bourgeoisie	Residence	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"												
Sur Cathérine de Médicis	SCM	XXX	La Comédie Humaine	Études philosophiques	345	345	The Richer Bourgeoisie	Street	rue de Rivoli	"rue de Rivoli, Paris, France"		48.856917	2.353672	"48.856917, 2.353672"	Nucingen passes under the arcades of the rue de Rivoli		Nucingen	Nucingen								
La maison Nucingen	MN	XIV	La Comédie Humaine	Scènes de la vie parisienne	418	418	The Richer Bourgeoisie	Library	Cabinet des Antiques du Roi	"Cabinet des Antiques du Roi, Paris, France"		48.837454	2.336138	"48.837454, 2.336138"	The Cabinet des Antiques du Roi at the Bibliothèque Nationale								http://en.wikipedia.org/wiki/Cabinet_des_Médailles	http://en.wikipedia.org/wiki/File:Cabinet_des_Medailles.jpg		
Le cabinet des antiques	CA	XI	La Comédie Humaine		14	14	The Richer Bourgeoisie	Library	Cabinet des Estampes	"Cabinet des Estampes, Paris, France"		48.837454	2.336138	"48.837454, 2.336138"	The Cabinet des Estampes at the Bibliothèque Nationale								http://en.wikipedia.org/wiki/Cabinet_des_Médailles	http://en.wikipedia.org/wiki/File:Cabinet_des_Medailles.jpg		
Le cousin Pons	Po	XVIII	La Comédie Humaine	Scènes de la vie parisienne	12	12	The Richer Bourgeoisie	Square	place Vendôme	"place Vendôme, Paris, France"		48.8675	2.329444	"48.8675, 2.329444"	"The Chancelierie (Ministère de Justice), place Vendôme"											
Sur Cathérine de Médicis	SCM	XXX	La Comédie Humaine	Études philosophiques	346	346	The Richer Bourgeoisie	Square	place Louis-XVI	"place Louis-XVI, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	The Garde-Meuble of the place Louis-XVI											
Physiologie du mariage	PM	XXXII	La Comédie Humaine	Études analytiques	353	353	The Richer Bourgeoisie	Square	place Louis-XVI	"place Louis-XVI, Paris, France"		48.865556	2.321111	"48.865556, 2.321111"	The Garde-Meuble of the place Louis-XVI											
Illusions perdues	IP	XII	La Comédie Humaine	Scènes de la vie de province	293	293	The Richer Bourgeoisie	Street	boulevard des Capucines	"boulevard des Capucines, Paris, France"		48.871111	2.333611	"48.871111, 2.333611"	"Ministère des Affaires Etrangères, boulevard des Capucines, in 1828"							1828				
L'Interdiction	I	VII	La Comédie Humaine	Scènes de la vie privée	114	114	The Richer Bourgeoisie	Library	Bibliothèque Royale	"Bibliothèque Royale, Paris, France"		48.837454	2.336138	"48.837454, 2.336138"	Theft of medallions from the Cabinet des Antiques of the Bibliothèque Royale in 1831							1831				
Splendeurs et misères des courtisanes	SMC	XVI	La Comédie Humaine	Scènes de la vie parisienne	163	163	The Richer Bourgeoisie	Library	Bibliothèque Royale	"Bibliothèque Royale, Paris, France"		48.837454	2.336138	"48.837454, 2.336138"	Theft of medallions from the Cabinet des Antiques of the Bibliothèque Royale in 1831							1831				
Le cabinet des antiques	CA	XI	La Comédie Humaine		97	97	The Richer Bourgeoisie	Library	Bibliothèque Royale	"Bibliothèque Royale, Paris, France"		48.837454	2.336138	"48.837454, 2.336138"	Public courses at the Bibliothèque											
La peau de chagrin	PC 	XXVII	La Comédie Humaine	Études philosophiques	102	102	The Richer Bourgeoisie	Library	Bibliothèque Royale	"Bibliothèque Royale, Paris, France"		48.837454	2.336138	"48.837454, 2.336138"	Raphaël’s work on the Will is to be deposited by Pauline at the Bibliothèque du Roi		Raphaël	Raphaël								
La peau de chagrin	PC 	XXVII	La Comédie Humaine	Études philosophiques	169	169	The Richer Bourgeoisie	Library	Bibliothèque Royale	"Bibliothèque Royale, Paris, France"		48.837454	2.336138	"48.837454, 2.336138"	Mémoires de Dangeau at the Bibliothèque											
La muse du département	MD	X	La Comédie Humaine	Scènes de la vie de province	242	242	The Richer Bourgeoisie	Street	rue Saint-Honoré	"rue Saint-Honoré, Paris, France"		48.864722	2.332222	"48.864722, 2.332222"	"Minoret finds Bouvard in the rue Saint-Honoré, opposite the Assomption"		Minoret	Minoret								
Ursule Mirouët	UM	VIII	La Comédie Humaine	Scènes de la vie de province	70	70	The Richer Bourgeoisie		rue Saint-Honoré	"rue Saint-Honoré, Paris, France"		48.864722	2.332222	"48.864722, 2.332222"	AdelaIde is seen every morning at the Assomption		Adelaïde	AdelaIde								
La Bourse	Bou	I	La Comédie Humaine	Scènes de la vie privée	421	421	The Richer Bourgeoisie		rue Saint-Honoré	"rue Saint-Honoré, Paris, France"		48.864722	2.332222	"48.864722, 2.332222"	Mme Jeanrenaud goes to church at the Oratoire		Mme Jeanrenaud 	Mme Jeanrenaud 								
La Bourse	Bou	I	La Comédie Humaine	Scènes de la vie privée	422	422	The Richer Bourgeoisie		rue Saint-Honoré	"rue Saint-Honoré, Paris, France"		48.864722	2.332222	"48.864722, 2.332222"	Mme Jeanrenaud goes to church at the Oratoire											
L'Interdiction	I	VII	La Comédie Humaine	Scènes de la vie privée	158	158	The Richer Bourgeoisie		rue Saint-Honoré	"rue Saint-Honoré, Paris, France"		48.864722	2.332222	"48.864722, 2.332222"	The curate of Saint-Germain-l’Auxerrois											
Histoire de la grandeur et la décadence de César Birotteau	GDCB	XIV	La Comédie Humaine	Scènes de la vie parisienne	322	322	The Richer Bourgeoisie	Building	Banque	"Banque, Paris, France"		48.8652	2.339819	"48.8652, 2.339819"	Importance of opinions of the Bourse and the Banque											
Les employés	E	XIX	La Comédie Humaine	Scènes de la vie parisienne	153	153	The Richer Bourgeoisie	Building	Banque	"Banque, Paris, France"		48.8652	2.339819	"48.8652, 2.339819"	Brigitte Thuillier lives near the Banque		Brigitte Thuillier	Brigitte Thuillier								
Les petits bourgeois	PB	XX	La Comédie Humaine	Scènes de la vie parisienne	18	18	The Richer Bourgeoisie	Building	The Banque de France	"The Banque de France, Paris, France"		48.8652	2.339819	"48.8652, 2.339819"	Information about large fortunes at the Banque de France											
